,Unnamed: 0,label_norm,speaker,headline_text,subject,stateinfo,partyaffiliation,barelytruecounts_norm,falsecounts_norm,halftruecounts_norm,mostlytrueocunts_norm,pantsonfirecounts_norm,twitter_handle,followers_norm,tweets_norm,clean,sentiment_vector,vader_polarity,sentiment_score,index,topic_number,lda_score,topic_top_words,cred_vector,label_bin
4126,4126,0.6404777209734632,marco-rubio,"In the U.S. agreement with the Cuban government, no commitment was made to allowing the establishment of political parties or to even begin the semblance of a transition to a democracy.","foreign-policy,human-rights",Florida,republican,0.6178653512408401,0.09457003356718628,0.06451481231946221,0.15197672131063558,-0.1514914919368326,marcorubio,-0.3248870875900877,-0.005666994765079874,u agreement cuban govern commit made allow establish polit parti even begin semblance transit democracy,"[0.0, 0.601, 0.399, 0.743]",0,0.743,4126,2,0.549977719783783,administr year govern peopl time obama offic nation last said,[-0.00566699  0.64047772  0.743       0.54997772],5
4127,4127,-0.2369527087856769,rudy-giuliani,"For four days in Denver, the Democrats were afraid to use the words 'Islamic terrorism.'",terrorism,New York,republican,-0.4170736884718129,-0.34155670471851096,-0.4222001307969017,-0.4588799298074213,-0.300988955941572,RudyGiuliani,-0.4381650447151184,-0.7696754378268538,four day denver democrat afraid use word islam terror,"[0.298, 0.702, 0.0, -0.5267]",0,-0.5267,4127,7,0.5499756932258606,million bill democrat republican sinc would feder first state time,[-0.76967544 -0.23695271 -0.5267      0.54997569],3
4128,4128,0.055524101134036455,michelle-malkin,"A former Clinton administration official and other economists agree that if you keep extending these temporary unemployment benefits, youre just going to extend joblessness even more.","economy,pundits,stimulus",Colorado,none,-0.8051758283640578,-0.6770388110921243,-0.621310789344505,-0.6115940925869354,-0.5252351519486811,michellemalkin,-0.3795011444516402,4.181465056680054,former clinton administr offici economist agre keep extend temporary unemploy benefit your go extend jobless even,"[0.0, 0.67, 0.33, 0.6597]",0,0.6597,4128,2,0.5499947667121887,administr year govern peopl time obama offic nation last said,[4.18146506 0.0555241  0.6597     0.54999477],4
4129,4129,0.055524101134036455,bob-mcdonnell,"In the past decade, K-12 funding has grown six times faster than the rate of enrollment.","education,state-budget",Virginia,republican,-0.5464410684358946,-0.542845968542679,-0.4885703503127695,-0.4806962387759233,-0.300988955941572,BobMcDonnell,-0.446955656740886,-0.6147980731936415,past dead k fund grown six time faster rate enroll,"[0.35, 0.65, 0.0, -0.6486]",0,-0.6486,4129,8,0.5051119327545166,vote world take year time state candid spend republican fund,[-0.61479807  0.0555241  -0.6486      0.50511193],4
4130,4130,0.6404777209734632,john-kitzhaber,Creating 25 jobs in Umatilla County has the same impact as 500 jobs in the metro region.,"economy,jobs",Oregon,democrat,-0.7620533683760305,-0.6770388110921243,-0.5549405698286373,-0.5243288567129273,-0.5252351519486811,GovKitz,-0.4473459844206146,-0.522844173947962,creat job mantilla county impact job metro region,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4130,1,0.5499668121337891,support obama american never would trump educ creat obamacare candid,[-0.52284417  0.64047772  0.          0.54996681],5
4131,4131,0.055524101134036455,pat-mccrory,"Will (HB2)threaten federal funding for public schools under Title IX? No, according to a federal court which has looked at a similar issue.","education,gays-and-lesbians,government-regulation,sexuality",North Carolina,republican,-0.5895635284239217,-0.6434906004547629,-0.5770639763339265,-0.6115940925869354,-0.4504864199463114,PatMcCroryNC,-0.4464496002725563,-0.4108592753401614,hb threaten feder fund public school titl ix accord feder court look similar issu,"[0.167, 0.833, 0.0, -0.3818]",0,-0.3818,4131,6,0.5969288349151611,health care plan fund immigra american cost govern feder peopl,[-0.41085928  0.0555241  -0.3818      0.59692883],4
4132,4132,-1.4068599484645308,donald-trump,"Some of the things that (Megyn Kelly) said, I didnt say.",women,New York,republican,1.9115391508816564,3.1139089909297057,0.4848595359199583,0.19560933924763965,4.03443750019587,realDonaldTrump,1.4568784655349833,2.2356276512531306,thing megan kelli said didn say,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4132,0,0.5499786138534546,percent want said republican increas company wisconsin citi plan text,[ 2.23562765 -1.40685995  0.          0.54997861],2
4133,4133,1.5179081507326035,david-cicilline,Says an amendment specifying when military members may use deadly force does nothing to change existing rules of engagement for American service members.,"afghanistan,iraq,legal-issues,voting-record",Rhode Island,democrat,-0.5033186084478674,-0.5763941791800403,-0.5328171633233479,-0.5243288567129273,-0.4504864199463114,davidcicilline,-0.4452441105079364,0.5507012701263002,say amend specifi military member may use dead forc noth chang exist rule engag american servic member,"[0.212, 0.788, 0.0, -0.6486]",0,-0.6486,4133,1,0.5499528646469116,support obama american never would trump educ creat obamacare candid,[ 0.55070127  1.51790815 -0.6486      0.54995286],6
4134,4134,1.5179081507326035,jeff-brandes,Sometimes I was the only no vote on the entire board.,voting-record,Florida,republican,-0.8051758283640578,-0.7105870217294856,-0.621310789344505,-0.5897777836184335,-0.5252351519486811,JeffreyBrandes,-0.4475723498046043,0.10849518638208176,sometime vote entire board,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4134,8,0.5499823093414307,vote world take year time state candid spend republican fund,[0.10849519 1.51790815 0.         0.54998231],6
4135,4135,-1.4068599484645308,justin-barasky,"Monica Wehby and Jason Conger are causing devastating consequences for nearly 23,000 Oregonians looking for work.",workers,Washington D.C.,democrat,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.4504864199463114,JustinBarasky,-0.44765815800451547,2.4174307432897737,monica web jason conger caus devas consent near gorgonian look work,"[0.0, 0.84, 0.16, 0.2263]",0,0.2263,4135,3,0.5499314665794373,presid peopl every obama america half offic barack money cost,[ 2.41743074 -1.40685995  0.2263      0.54993147],1
4136,4136,-1.4068599484645308,donald-trump,"After the U.S.-led military alliance ejected Saddam Husseins forces from Kuwait in 1991, the Kuwaitis never paid us.","foreign-policy,history,military",New York,republican,1.9115391508816564,3.1139089909297057,0.4848595359199583,0.19560933924763965,4.03443750019587,realDonaldTrump,1.4568784655349833,2.2356276512531306,u led military alliance eject saddam hussein forc kuwait kuwait never paid u,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4136,1,0.5499939322471619,support obama american never would trump educ creat obamacare candid,[ 2.23562765 -1.40685995  0.          0.54999393],1
4137,4137,0.055524101134036455,john-kasich,The total (state) payroll has gone down. The total amount of the number of workers in the state has gone down. I like the fact that the bulk of that is just by retirements.,"government-efficiency,state-budget,state-finances",Ohio,republican,-0.4170736884718129,-0.44220133663059497,-0.4222001307969017,-0.21890053115389893,-0.300988955941572,JohnKasich,-0.4179458748082973,0.05370024247482998,total state patrol gone total amount number worker state gone like fact bulk retire,"[0.0, 0.759, 0.241, 0.4215]",0,0.4215,4137,5,0.6999848484992981,year state last highest american percent citi rate school budget,[0.05370024 0.0555241  0.4215     0.69998485],4
4138,4138,-0.2369527087856769,tim-kaine,Says Donald Trump is against minimum wage.,"economy,jobs,workers",Virginia,democrat,-0.4601961484598401,-0.6099423898174016,-0.3115830982704553,-0.28434945805940504,-0.5252351519486811,timkaine,-0.4166006818298891,-0.08818600300686166,say donald trump minimum wage,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4138,1,0.5499899983406067,support obama american never would trump educ creat obamacare candid,[-0.088186   -0.23695271  0.          0.54999   ],3
4139,4139,0.055524101134036455,tom-barrett,"Among the nations 51 largest metropolitan areas, Milwaukee is the only one where the poverty rate is more than four times greater in the city than it is in the suburbs.","city-budget,city-government,income,jobs,poverty",Wisconsin,democrat,-0.7189309083880033,-0.542845968542679,-0.4664469438074802,-0.5025125477444253,-0.300988955941572,Barrett4MKE,-0.44746835520036254,-0.6632788977367464,among nation largest metropolitan area milwaukee one poverty rate four time greater citi suburb,"[0.185, 0.674, 0.14, -0.2023]",0,-0.2023,4139,5,0.5575523972511292,year state last highest american percent citi rate school budget,[-0.6632789  0.0555241 -0.2023     0.5575524],4
4140,4140,-0.2369527087856769,rick-perry,Only three in 10 Texas doctors are currently accepting new Medicaid patients.,"federal-budget,health-care,medicaid,public-health,state-budget",Texas,republican,0.4884979712767584,0.29585929739135425,0.2857488773723549,-0.10981898631138877,0.8202420240939734,GovernorPerry,-0.4366916613075764,-0.5439638145797637,three text doctor current accept new medicaid patient,"[0.0, 0.729, 0.271, 0.3818]",0,0.3818,4140,4,0.5499799251556396,percent obama text barack million nation presid rate sinc debt,[-0.54396381 -0.23695271  0.3818      0.54997993],3
4141,4141,0.6404777209734632,paul-ryan,"Says U.S. Senate Democrats have gone without any budget at all for more than 1,000 days.",federal-budget,Wisconsin,republican,0.014150911408459163,-0.5092977579053176,-0.2894596917651661,-0.30616576702790704,-0.3757376879439417,SpeakerRyan,-0.3326493928722093,0.2798473222297922,say u sent democrat gone without budget day,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4141,9,0.7749854326248169,budget billion vote right bill american democrat state sent spend,[0.27984732 0.64047772 0.         0.77498543],5
4142,4142,-0.2369527087856769,trey-gowdy,"Saysthe State Department has had half a year to respond to a Benghazi document request, yet I have not gotten a single, solitary scrap of paper.","congress,terrorism",South Carolina,republican,-0.7620533683760305,-0.6770388110921243,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,TGowdySC,-0.41571796120647575,-0.6643675390064269,sayeth state depart half year respond bengali document request yet gotten singl solitary scrap paper,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4142,5,0.7749844789505005,year state last highest american percent citi rate school budget,[-0.66436754 -0.23695271  0.          0.77498448],3
4143,4143,0.6404777209734632,rick-scott,"For the first time in eight years, our budget also increases funding for persons with disabilities by $36 million to help more disabled people receive community-based services.","disability,medicaid,state-budget",Florida,republican,0.4022530513007041,0.06102182292982496,0.1972552513511978,0.13016041234213355,-0.0019940279320932,SenRickScott,-0.4399919085657886,0.15421811970866267,first time eight year budget also increas fund person disable million help disable peopl receiv community base servic,"[0.0, 0.863, 0.137, 0.4019]",0,0.4019,4143,7,0.8999678492546082,million bill democrat republican sinc would feder first state time,[0.15421812 0.64047772 0.4019     0.89996785],5
4144,4144,0.6404777209734632,steny-hoyer,The majority of (the American people) voted for a Democratic House.,"congress,elections",Maryland,democrat,-0.8051758283640578,-0.6770388110921243,-0.5770639763339265,-0.5243288567129273,-0.5252351519486811,StenyHoyer,-0.4477287845103767,-0.7192350589983241,major american peopl vote democrat hous,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4144,9,0.6260325312614441,budget billion vote right bill american democrat state sent spend,[-0.71923506  0.64047772  0.          0.62603253],5
4145,4145,-0.2369527087856769,rudy-giuliani,Iranian mullahs took American hostages and they held the American hostages for 444 days. ...The one hour in which they released them was the one hour in which Ronald Reagan was taking the Oath of Office ,foreign-policy,New York,republican,-0.4170736884718129,-0.34155670471851096,-0.4222001307969017,-0.4588799298074213,-0.300988955941572,RudyGiuliani,-0.4381650447151184,-0.7696754378268538,iranian mullah took american hostage held american hostage day one hour releas one hour ronald reagan take oath offic,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4145,1,0.4313566386699677,support obama american never would trump educ creat obamacare candid,[-0.76967544 -0.23695271  0.          0.43135664],3
4146,4146,-0.2369527087856769,farouk-shami,Mayor White has major stake in Barnett Shale production company.,"economy,energy,environment,transparency",Texas,democrat,-0.7620533683760305,-0.6434906004547629,-0.5991873828392158,-0.6115940925869354,-0.4504864199463114,Farouk4Texas,-0.4478852192161492,-0.7938432740137609,mayor white major stake barnett shale product company,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4146,0,0.5499569773674011,percent want said republican increas company wisconsin citi plan text,[-0.79384327 -0.23695271  0.          0.54995698],3
4147,4147,1.5179081507326035,arthenia-joyner,"When we passed (the stand your ground law), we said it portends horrific events when peoples lives were put into these situations.","crime,criminal-justice",Florida,democrat,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,JoynerforSenate,-0.44787892513882427,-0.8035684693562399,pass stand ground law said portend horrid event peopl life put situate,"[0.241, 0.759, 0.0, -0.5423]",0,-0.5423,4147,2,0.699962317943573,administr year govern peopl time obama offic nation last said,[-0.80356847  1.51790815 -0.5423      0.69996232],6
4148,4148,0.6404777209734632,barack-obama,The federal government has made investments in science and technology inventing the products that led to the creation of Google.,technology,Illinois,democrat,2.2133963707978466,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,feder govern made invest science technolog invent product led creation google,"[0.0, 0.826, 0.174, 0.2732]",0,0.2732,4148,6,0.6999573707580566,health care plan fund immigra american cost govern feder peopl,[0.33043285 0.64047772 0.2732     0.69995737],5
4149,4149,1.5179081507326035,armond-budish,Weve seen more anti-womens choice bills introduced in the first half of this session than weve seen in the last three General Assemblies.,abortion,Ohio,democrat,-0.8051758283640578,-0.6770388110921243,-0.5991873828392158,-0.5461451656814293,-0.5252351519486811,ArmondBudish,-0.4478324312007965,-0.730919808626228,weve seen anti woman choice bill introduc first half session weve seen last three general assembly,"[0.133, 0.867, 0.0, -0.3182]",0,-0.3182,4149,5,0.4883528649806976,year state last highest american percent citi rate school budget,[-0.73091981  1.51790815 -0.3182      0.48835286],6
4150,4150,0.055524101134036455,barack-obama,"Says his administration put more border patrol agents on the U.S.-Mexico border than at any time in history, and the flow of undocumented workers across the border is actually lower than its been in 40 years.",immigration,Illinois,democrat,2.2133963707978466,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,say administr put border patrol agent u mexico border time histori flow undock worker across border actual lower year,"[0.115, 0.885, 0.0, -0.296]",0,-0.29600000000000004,4150,2,0.7749803066253662,administr year govern peopl time obama offic nation last said,[ 0.33043285  0.0555241  -0.296       0.77498031],4
4151,4151,1.5179081507326035,greg-abbott,"Already this calendar year, since January 1, we have had more than 20,000 people come across the border, apprehended, unauthorized.","crime,criminal-justice,immigration",Texas,republican,-0.3308287684957585,-0.6099423898174016,-0.4664469438074802,-0.4806962387759233,-0.1514914919368326,GregAbbott_TX,-0.4400644960404647,-0.0114730815367092,already calendar year sinc januari peopl come across border apprehend author,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4151,5,0.4683204591274262,year state last highest american percent citi rate school budget,[-0.01147308  1.51790815  0.          0.46832046],6
4152,4152,1.5179081507326035,betty-sutton,Jim Renacci tried to avoid paying taxes on nearly $14 million that he made.,"message-machine-2012,campaign-advertising,taxes",Ohio,democrat,-0.8051758283640578,-0.6434906004547629,-0.621310789344505,-0.5679614746499314,-0.4504864199463114,BettySutton,-0.4476513578707223,-0.7137192765652761,jim renacci tri avoid pay tax near million made,"[0.34, 0.66, 0.0, -0.3818]",0,-0.3818,4152,7,0.5499753355979919,million bill democrat republican sinc would feder first state time,[-0.71371928  1.51790815 -0.3818      0.54997534],6
4153,4153,1.5179081507326035,hillary-clinton,"Barack Obama accepted $200,000 from executives and employees of oil companies.",energy,New York,democrat,0.9197225711570304,0.2623110867539929,0.8830808530151649,1.0464453890192191,-0.0019940279320932,HillaryClinton,0.3273927842085046,-0.0121262662985175,barack obama accept execut employe oil company,"[0.0, 0.698, 0.302, 0.3818]",0,0.3818,4153,4,0.7749505043029785,percent obama text barack million nation presid rate sinc debt,[-0.01212627  1.51790815  0.3818      0.7749505 ],6
4154,4154,0.6404777209734632,jim-moran,"Over the past decade, the big five oil companies --- BP, Chevron, ConocoPhillips, ExxonMobil and Shell -- made a total profit of nearly $1 trillion.","corporations,energy,taxes",Virginia,democrat,-0.7189309083880033,-0.6770388110921243,-0.621310789344505,-0.4806962387759233,-0.4504864199463114,Jim_Moran,-0.44754170175974106,-0.6769957777347206,past dead big five oil company bp chevron conocophillip exxonmobil shell made total profit near trillion,"[0.203, 0.66, 0.137, -0.34]",0,-0.34,4154,0,0.5499576330184937,percent want said republican increas company wisconsin citi plan text,[-0.67699578  0.64047772 -0.34        0.54995763],5
4155,4155,0.055524101134036455,ed-gillespie,"When Mitt Romney was governor, the fact is that the average income for a family in Massachusetts went up by $5,500.",income,"Washington, D.C.",republican,-0.7189309083880033,-0.6099423898174016,-0.5991873828392158,-0.5679614746499314,-0.4504864199463114,EdWGillespie,-0.4465797516705048,-0.4733472842198221,mitt romney governor fact averag incom famili massachusetts went,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4155,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[-0.47334728  0.0555241   0.          0.1       ],4
4156,4156,0.055524101134036455,john-kasich,Twenty million Americans are out of work.,"economy,jobs",Ohio,republican,-0.4170736884718129,-0.44220133663059497,-0.4222001307969017,-0.21890053115389893,-0.300988955941572,JohnKasich,-0.4179458748082973,0.05370024247482998,twenty million american work,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4156,1,0.7749457955360413,support obama american never would trump educ creat obamacare candid,[0.05370024 0.0555241  0.         0.7749458 ],4
4157,4157,-1.4068599484645308,andy-gardiner,"A proposed revenue smart cap gives Floridians a voice, requiring a 60 percent vote by citizens in order to impose a new tax, fee, license, fine, charge or assessment.","state-budget,taxes",Florida,republican,-0.8051758283640578,-0.6770388110921243,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,AndyGardiner,-0.4478736431744361,-0.12382086056773665,propos revenu smart cap give florida voic requir percent vote citizen order impos new tax fee licens fine charg assess,"[0.0, 0.8, 0.2, 0.5423]",0,0.5423,4157,0,0.3689073324203491,percent want said republican increas company wisconsin citi plan text,[-0.12382086 -1.40685995  0.5423      0.36890733],2
4158,4158,1.5179081507326035,dennis-kucinich,Fourteen million Americans mortgages are greater than the value of their homes.,"economy,housing",Ohio,democrat,-0.7620533683760305,-0.6099423898174016,-0.5549405698286373,-0.4806962387759233,-0.5252351519486811,Dennis_Kucinich,-0.4463358324527699,-0.6496345938234175,fourteen million american mortgage greater valu home,"[0.0, 0.706, 0.294, 0.3612]",0,0.3612,4158,7,0.6999234557151794,million bill democrat republican sinc would feder first state time,[-0.64963459  1.51790815  0.3612      0.69992346],6
4159,4159,1.5179081507326035,rick-perry,"Weve created more than 850,000 jobs, more than all the other states combined.","economy,message-machine",Texas,republican,0.4884979712767584,0.29585929739135425,0.2857488773723549,-0.10981898631138877,0.8202420240939734,GovernorPerry,-0.4366916613075764,-0.5439638145797637,weve creat job state combin,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4159,1,0.3714735507965088,support obama american never would trump educ creat obamacare candid,[-0.54396381  1.51790815  0.          0.37147355],6
4160,4160,1.5179081507326035,john-cortes,Anyone can die of a toothache.,"health-care,medicaid",Florida,democrat,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,cortes_john,-0.4477907447992178,0.08447250236446541,anyone die toothache,"[0.661, 0.339, 0.0, -0.5994]",-1,-0.5994,4160,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[ 0.0844725   1.51790815 -0.5994      0.1       ],6
4161,4161,0.6404777209734632,glenn-grothman,"When Republicans last controlled the presidency and Congress, the number of people on food stamps (and) the number of people in low-income housing went through the roof.","bush-administration,housing,hunger,poverty,welfare",Wisconsin,republican,-0.7189309083880033,-0.5763941791800403,-0.621310789344505,-0.5897777836184335,-0.5252351519486811,GrothmanforWI,-0.4478475812663171,-0.7138644287345669,republican last control presid congress number peopl food stamp number peopl low incom hous went roof,"[0.119, 0.734, 0.147, -0.128]",0,-0.128,4161,3,0.4049628674983978,presid peopl every obama america half offic barack money cost,[-0.71386443  0.64047772 -0.128       0.40496287],5
4162,4162,-0.2369527087856769,sheryl-cole,"This year, the Austin City Council granted a small homestead property tax exemption of $5,000... applied equally to everyone. And we also granted an exemption for the elderly and the disabled members of the community.",taxes,Texas,democrat,-0.7620533683760305,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,SherylCole1,-0.4478043450668042,-0.6594323652505419,year austin citi council grant small homestead property tax exempt appli equal everyon also grant exempt elder disable member community,"[0.0, 0.672, 0.328, 0.7003]",0,0.7003,4162,5,0.699985146522522,year state last highest american percent citi rate school budget,[-0.65943237 -0.23695271  0.7003      0.69998515],3
4163,4163,-0.2369527087856769,ann-coulter,"Says President Obama was wrong about Muslims historical contributions to mankind, such as algebra (actually that was the ancient Babylonians), the compass (that was the Chinese), pens (the Chinese again) and medical discoveries.",pundits,New York,republican,-0.7189309083880033,-0.6099423898174016,-0.5770639763339265,-0.6115940925869354,-0.2262402239392023,AnnCoulter,-0.3802346100454256,2.2716979653218776,say presid obama wrong muslim histor contribut mankind algebra actual ancient babylonian compass chines pen chines medic discovery,"[0.154, 0.846, 0.0, -0.4767]",0,-0.4767,4163,3,0.6999635696411133,presid peopl every obama america half offic barack money cost,[ 2.27169797 -0.23695271 -0.4767      0.69996357],3
4164,4164,0.055524101134036455,john-mccain,"If parents ""don't have health insurance that Senator Obama wants them to have (for their children), they will be fined.""",health-care,Arizona,republican,0.5316204312647856,0.5977931931276061,0.042391405814172944,0.19560933924763965,0.0727547040702765,SenJohnMcCain,-0.3484288977538445,0.2423980625527831,parent health insur sent obama want child fine,"[0.0, 0.659, 0.341, 0.2732]",0,0.2732,4164,1,0.4532833695411682,support obama american never would trump educ creat obamacare candid,[0.24239806 0.0555241  0.2732     0.45328337],4
4165,4165,-1.4068599484645308,bill-pascrell,Says sixty-two percent of small businesses over the last five years went under because they couldnt pay their health care bills.,"health-care,small-business",New Jersey,democrat,-0.8051758283640578,-0.6099423898174016,-0.5549405698286373,-0.5243288567129273,-0.5252351519486811,BillPascrell,-0.4466730874603824,-0.5205943153239557,say sixth two percent small busi last five year went couldnt pay health care bill,"[0.155, 0.768, 0.077, -0.3252]",0,-0.3252,4165,5,0.5739634037017822,year state last highest american percent citi rate school budget,[-0.52059432 -1.40685995 -0.3252      0.5739634 ],2
4166,4166,0.6404777209734632,bernie-s,"Since (welfare reform) was signed into law, the number of families living in extreme poverty has more than doubled.",welfare,Vermont,independent,-0.028971548579568043,-0.3080084940811497,-0.15671925273343046,0.28287457512164776,-0.5252351519486811,SenSanders,-0.18433354079237568,0.6574606906396345,sinc welfare reform sign law number famili live extrem poverty doubl,"[0.243, 0.662, 0.096, -0.4588]",0,-0.4588,4166,7,0.5499735474586487,million bill democrat republican sinc would feder first state time,[ 0.65746069  0.64047772 -0.4588      0.54997355],5
4167,4167,-0.2369527087856769,carolyn-medeiros,"Theres a tax credit of $2,400 to bond [former inmates] that an employer would get for hiring a convicted felon. Theres a federal bonding program -- you can get $5,000 to $25,000 in federal money to hire a convicted felon. And theres federal grants for felons to set up their own small businesses.","civil-rights,crime,criminal-justice,economy,poverty,public-safety,workers",Rhode Island,newsmaker,-0.7620533683760305,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,Carolynwnhq,-0.4478903114093617,-0.8035684693562399,there tax credit bond former inmate employ would get hire convict felon there feder bond program get feder money hire convict felon there feder grant felon set small busi,"[0.0, 0.841, 0.159, 0.6249]",0,0.6249,4167,7,0.8499799370765686,million bill democrat republican sinc would feder first state time,[-0.80356847 -0.23695271  0.6249      0.84997994],3
4168,4168,-1.4068599484645308,mark-herring,On gay marriage,"gays-and-lesbians,marriage,voting-record",Virginia,democrat,-0.7620533683760305,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,MarkHerringVA,-0.4467682260764284,-0.36847484190726737,gay marriage,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4168,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[-0.36847484 -1.40685995  0.          0.1       ],2
4169,4169,0.6404777209734632,julia-sass-rubin,(The Opportunity Scholarship Act) would be funded directly from public school budgets. So it would absolutely take money out of the public school system to transfer to private and religious schools.,education,New Jersey,none,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,JuliaSassRubin,-0.4478725678044409,-0.5887432588059549,opportun scholarship act would fund direct public school budget would absolut take money public school system transfer privat religio school,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4169,5,0.4638344645500183,year state last highest american percent citi rate school budget,[-0.58874326  0.64047772  0.          0.46383446],5
4170,4170,0.055524101134036455,ted-strickland,"While Rob Portman relies on his super PAC and a handful of billionaires to do his dirty work, we dont have a super PAC, and quite frankly, we dont want one that spends millions to spew out lies and distortions.","campaign-finance,wealth",Ohio,democrat,-0.7189309083880033,-0.5092977579053176,-0.4885703503127695,-0.5243288567129273,-0.4504864199463114,Ted_Strickland,-0.4473765059513607,-0.4829999034776558,rob portman reli super pac hand billionaire dirt work dont super pac quit frank dont want one spend million spew lie distort,"[0.268, 0.422, 0.31, 0.5389]",0,0.5389,4170,4,0.5461477041244507,percent obama text barack million nation presid rate sinc debt,[-0.4829999  0.0555241  0.5389     0.5461477],4
4171,4171,-0.2369527087856769,tavis-smiley,This (Ebola) is not as bad as SARSwas in 2003.,"ebola,health-care,public-health",California,none,-0.7620533683760305,-0.7105870217294856,-0.621310789344505,-0.6115940925869354,-0.5252351519486811,tavissmiley,-0.4373203415838882,0.18332112965145467,ebola bad salsa,"[0.636, 0.364, 0.0, -0.5423]",-1,-0.5423,4171,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[ 0.18332113 -0.23695271 -0.5423      0.1       ],3
4172,4172,-1.4068599484645308,ted-cruz,"A couple of debates ago, (Donald Trump) said if you dont support socialized health care, youre heartless.",health-care,Texas,republican,0.7472327312049217,0.3965039293034383,-0.3115830982704553,-0.1970842221853969,0.0727547040702765,tedcruz,-0.3426172187574289,0.9338304209691904,coupl debat ago donald trump said dont support social health care your heartless,"[0.293, 0.536, 0.172, -0.3089]",0,-0.3089,4172,6,0.3651287853717804,health care plan fund immigra american cost govern feder peopl,[ 0.93383042 -1.40685995 -0.3089      0.36512879],1
4173,4173,-1.4068599484645308,debbie-wasserman-schultz,Its four or five states where the number of insurance options have narrowed under the Affordable Care Act.,health-care,Florida,democrat,-0.5033186084478674,-0.4086531259932336,-0.4664469438074802,-0.28434945805940504,-0.300988955941572,DWStweets,-0.4362840644508661,-0.06503423200498973,four five state number insur option narrow afford care act,"[0.0, 0.64, 0.36, 0.5423]",0,0.5423,4173,6,0.3961605131626129,health care plan fund immigra american cost govern feder peopl,[-0.06503423 -1.40685995  0.5423      0.39616051],2
4174,4174,-0.2369527087856769,renewable-fuels-association,"Ethanol reduced gas prices by 89 cents per gallon in 2010, and if ethanol disappeared, gas prices could rise by as much as 92 percent.","agriculture,energy","Washington, D.C.",none,-0.7620533683760305,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,EthanolRFA,-0.44752696286510096,0.20335212901357586,ethanol reduc gas price cent per gallon ethanol disappear gas price could rise much percent,"[0.119, 0.881, 0.0, -0.2263]",0,-0.2263,4174,0,0.5499806404113771,percent want said republican increas company wisconsin citi plan text,[ 0.20335213 -0.23695271 -0.2263      0.54998064],3
4175,4175,0.6404777209734632,barack-obama,"The sequester wont consider whether were cutting some bloated program that has outlived its usefulness, or a vital service that Americans depend on every single day. It doesnt make those distinctions.",federal-budget,Illinois,democrat,2.2133963707978466,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,request wont consid whether cut bloat program outlive use vital servic american depend every singl day doesn make distinct,"[0.0, 0.809, 0.191, 0.4614]",0,0.4614,4175,3,0.3666544258594513,presid peopl every obama america half offic barack money cost,[0.33043285 0.64047772 0.4614     0.36665443],5
4176,4176,-1.4068599484645308,jill-chambers,Says campaign contributions to her rival for a state House seat was money intended for schoolchildren.,campaign-finance,Georgia,republican,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.6115940925869354,-0.4504864199463114,jillchamberss,-0.4478747185444313,-0.2085897274335248,say campaign contribut rival state hous seat money intend schoolchildren,"[0.0, 1.0, 0.0, 0.0]",0,0.0,4176,5,0.6999466419219971,year state last highest american percent citi rate school budget,[-0.20858973 -1.40685995  0.          0.69994664],1
