,clean,sentiment,polarity
8268,russian annex crime remov million resid ukraine provid margin victory victor yanukovych pro moscow prime minis last elect,0.30000001192092896,1
8269,say man opt obamacare marketplace launch oct inform owe fine,-0.30000001192092896,-1
8270,multnomah county food action plan clear plan disrupt free market system term food choice make harder expense mani resid eat food choice,0.30000001192092896,1
8271,say accord study obama health care init near percent peopl wisconsin health insur cost go percent,-0.699999988079071,-1
8272,every singl month sinc warmer histor averag warmest year record come last year,0.10000000149011612,0
8273,four time said john mccain hero know peopl choos select piece,0.0,0
8274,politifact wisconsin conclude charg justic prosper prejudge matter come court true,0.0,0
8275,say unemploy ohio significa higher unemploy rate state forc union state alway way,0.0,0
8276,unit state invent community college nobody els ever done anoth like,-0.5,-1
8277,austin mayor candid mike martinez take torpor money,0.20000000298023224,0
8278,torpor tax holiday push presid john f kennedy george w bush brought billion dollar back unit state,-0.10000000149011612,0
8279,say health care reform one every three health care dollar spent billion year didn go health care,-0.30000001192092896,-1
8280,say wisconsin assembly republican vote repeal law ensur woman get paid le man job,0.0,0
8281,mani american die year dont health insur,-0.30000001192092896,-1
8282,milwaukee degree citi america,0.10000000149011612,0
8283,common core,0.0,0
8284,christian coast gave adam hasher f,0.0,0
8285,eight five percent rode island tax return file year individu earn le,0.20000000298023224,0
8286,say state lawman vote spend virtual rain day fund four time sinc fund creation,-0.30000001192092896,-1
8287,denver post actual hire editor promot pot,0.0,0
8288,say southwest florida water manag district million reserve enough money save run without levi tax two year,0.0,0
8289,john mccain began career washington lobbyist appoint navi liaison unit state sent,-0.20000000298023224,0
8290,elimi state tax health save account make easier small busi owner provid health insur employe,0.30000001192092896,1
8291,sinc took offic milwaukee county execut never rais bus fare year there million rout mile five year ago,-0.10000000149011612,0
8292,ratio torpor profit wage higher time sinc great depress,-0.10000000149011612,0
8293,say presid barack obama promis would cut deficit half instead least doubl,-0.5,-1
8294,say rus feingold form polit group pay staff million,-0.30000001192092896,-1
8295,say rob portman vote bipartisan bill affirm climat chang real human significa contribut need address,0.20000000298023224,0
8296,say state largest reduce crime also lower prison popul,0.10000000149011612,0
8297,today unemploy rate percent lowest five year,0.10000000149011612,0
8298,say democrat vote wall street bailout,0.0,0
8299,california water infrastructure million peopl,0.10000000149011612,0
8300,percent work plan parenthood mammogram prevent health,0.0,0
8301,al sharpton went ferguson mo declare matter fact michael brown didn use dead forc pose dead threat offic,-0.5,-1
8302,muslim army useless isi isi fighter country surround isi army total million peopl,-0.10000000149011612,0
8303,say carbon monoxide still employ ethan dog cat text anim shelter,0.0,0
8304,say joe krill vote raid state pension fund billion cost new jersey taxpayer still today tune near billion dollar repay money,0.0,0
8305,john mccain said even sit govern spain nato alli troop afghanistan u,0.20000000298023224,0
8306,john mccain want give oil company anoth billion tax break,-0.30000001192092896,-1
8307,greg abbott text four year old would forc undergo standard test,-0.10000000149011612,0
8308,cut state spend anybody gop field,0.0,0
8309,sinc mr foster mayor le small busi citi st petersburg,0.0,0
8310,america pay far highest price world prescript drug,0.0,0
8311,newly elect republican sent sign pledge elimi food stamp program,-0.30000001192092896,-1
8312,mark kirk claim nation secur experts base military record lie least time,0.0,0
8313,republican parti percent parti id shrink,0.0,0
8314,total war iraq say mani year would detail middle east,-0.20000000298023224,0
8315,claim rep sanford bishop vote similar hous speaker nancy pelosi incur,-0.10000000149011612,0
8316,larg part florida experienc year averag rainfall,0.30000001192092896,1
8317,crime part russia given soviet repubs ukraine,0.10000000149011612,0
8318,presid barack obama virtual one cabinet privat sector experi,0.0,0
8319,florida still averag student classroom state southeast,0.0,0
8320,florida state eight year go aa aaa bond rate,0.0,0
8321,stimulus includ million build bring therfore nebraska help resid avoid second wait local train cross one full time job creat,0.0,0
8322,obamacare int help anyone,0.0,0
8323,sixth one percent activ military current list overweight,0.0,0
8324,near one four peopl prime work year work,0.20000000298023224,0
8325,former presid george w bush administr popul period grew percent number job nation grew percent,0.4000000059604645,1
8326,littl le percent peopl country depend form feder payment form govern benefit help provid,0.20000000298023224,0
8327,say hillary clinton couldnt bring say need spear commerce bank specula bank name reinstate glass steal,-0.5,-1
8328,loophole still exist allow member congress high power execut branch appointed exploit inside knowledge financi industry order turn person profit,-0.10000000149011612,0
8329,automat citizenship upon birth country world,0.10000000149011612,0
8330,approxi annual gun purchas rode island,0.10000000149011612,0
8331,hollywood celebr vendors hillary clinton mani case celebr arent hot anymore,-0.4000000059604645,-1
8332,congress tom cotton got paid handsome work insur company torpor interest,0.699999988079071,1
8333,cost per enrolled obamacare next year,0.0,0
8334,accord hud patent unfair social unjust wealth peopl live explus neighborhood,-0.800000011920929,-1
8335,say governor expand participa virginia early childhood program near percent,0.800000011920929,1
8336,member congress retire pay one term offic,0.0,0
8337,next state budget begin surplus half billion dollar million exact,-0.10000000149011612,0
8338,standard drunken drive mean glass wine dinner could make person drunk,-0.10000000149011612,0
8339,say sinc took offic larg scale attack unit state,-0.20000000298023224,0
8340,twenty two year ago run governor bill nelson miss percent vote u hous,0.0,0
8341,say univers text afford build medic school billion endow footbal program million profit last year,0.699999988079071,1
8342,governor crist teacher laid,0.20000000298023224,0
8343,text prosecutor rosemary lehmberg purchas bottle vodka one store alon year,0.0,0
8344,presid obama funnel billion medical expense elder,0.30000001192092896,1
8345,george bush never suggest elimi fund plan parenthood,-0.699999988079071,-1
8346,saysmichel backman said fox news country could use presid like benjamin franklin,0.30000001192092896,1
8347,declare pluto longer planet intern astronomy union put place planetary deficit would even declassify earth planet exist far sun pluto,0.4000000059604645,1
8348,presid came campaign time,0.10000000149011612,0
8349,appoint u attorney presid bush sept,0.0,0
8350,say probably million could even million crimini immigra country iller,0.0,0
8351,say presid barack obama releas statement death brother robin william statement brother michael brown,0.30000001192092896,1
8352,became republican sooner life ronald reagan,0.6000000238418579,1
8353,pete session held least two fundraise adult theme club made apology,-0.699999988079071,-1
8354,popular name longer john steven jose camino maria,0.5,1
8355,say governor took away billion dollar rebate real dollar property tax gone percent,-0.20000000298023224,0
8356,english nation language becom offici mean place like new york citi print ballot language,0.0,0
8357,gallup poll ask president candid characters get question would vote socialist even le popular vote atheist,0.5,1
8358,say chicago take gun street new york l,0.10000000149011612,0
8359,rand shade austin highest cost live larg text citi,0.10000000149011612,0
8360,say new healthcare law full part time worker requir buy insur cost month start,-0.20000000298023224,0
8361,newt gingrich suggest build mirror system space could improv earth habit,0.699999988079071,1
8362,allow brewpub sell beer georgia could becom like mexico coupl manufactur control aspect market,0.4000000059604645,1
8363,say know accept district propos today would pay increas year seven year frozen wage disrespect,-0.800000011920929,-1
8364,say car drive former univers missouri system presid tim wolf ran student hit one mu homeroom parade,0.4000000059604645,1
8365,today stand highest perform urban school district america,0.10000000149011612,0
8366,co found hous republican health care plan would lower premium percent purchas individu market cost save could even higher,-0.20000000298023224,0
8367,want assure talk cut medical benefit,0.30000001192092896,1
8368,conserve republican presid lose job month,-0.4000000059604645,-1
8369,one year tennessee student made biggest singl year jump achiev ever record state,-0.20000000298023224,0
8370,bill mccollum divert state plane home time state auditor call like miss state resource,0.10000000149011612,0
8371,member american public ever kill commerce nuclear power record unlatch fuel,-0.20000000298023224,0
8372,poll poll poll show beat hillary,0.0,0
8373,peopl massachusetts like state health care plan margin,0.20000000298023224,0
8374,say percent ninth grader newark graduate high school diploma four year spend educ four year spent set student unit state,0.0,0
8375,say presid barack obama tri pack c circuit court appeal,0.0,0
8376,anyone know look see vote,0.4000000059604645,1
8377,say le half percent text legis ever serv draw benefit pension tie salary state district judg,0.0,0
8378,bob menendez vote increas govern debt cell trillion year congress menendez help overspend america trillion debt,0.6000000238418579,1
8379,havent really propos phase aid israel past,-0.10000000149011612,0
8380,say rep tammy duckworth staunch support expand spend size reach ir,0.10000000149011612,0
8381,one george sort company provid vote machin state,0.4000000059604645,1
8382,say obama administr longer enforce defens marriage act doma,-0.20000000298023224,0
8383,revenu generat drill virginia coast million year,0.10000000149011612,0
8384,mitt romney gave away father inherit,0.0,0
8385,four country world legal abort five month china north korea canada u,-0.800000011920929,-1
8386,first obama oppos surg confid predict would fail tri prevent fund troop carry surg,0.10000000149011612,0
8387,say lathi jordan arrest drag home swat team hooligan use medic marijuana,-0.30000001192092896,-1
8388,energy offici legis sponsor u sen jeans shaheed feder bureaucrat could take local build code enforce citi call green mandat compli quick enough,0.4000000059604645,1
8389,current florida one five state nation prohibit citizen buy elect company put solar panel home busi,0.0,0
8390,claim percent scientist believ human causingclim chang debunk head unit nation intergovernment panel climat chang number pull thin air,0.0,0
8391,say tom cotton vote turn medical voucher system,0.10000000149011612,0
8392,significa drop florida unemploy rate good econom sign,0.4000000059604645,1
8393,feder spend discretionary interest nation debt social secur discretionary discrete chang law true medical medicaid,0.10000000149011612,0
8394,age averag woman lost throughout work career result pay gap,-0.699999988079071,-1
8395,say crime rise matches gone percent mayor ted gats,-0.5,-1
8396,candid vendors bernie sander presid pa ive got bernie back,0.0,0
8397,john mccain took drug industry,0.0,0
8398,war soul them dem income tx hous lost primary,0.0,0
8399,say mitt romney flip flop abort,-0.6000000238418579,-1
8400,recur case receiv campaign contribut,0.0,0
8401,almost unit state servic member still miss account date back world war ii,-0.699999988079071,-1
8402,say judg use shariah law dearborn mich,0.0,0
8403,john record sent john pass four bill post offic,0.0,0
8404,georgia fifth highest number uninsured peopl state union,0.0,0
8405,mitt romney previous believ abort safe legal country prolife,0.0,0
8406,two week ago man enter world busiest airport atlanta georgia carry load ar automat weapon extend capa round magazin,0.30000001192092896,1
8407,six rode island tax credit program worth million three company got percent cv two company even locat state rode island,-0.10000000149011612,0
8408,two year ago largest structure deficit ever wisconsin,0.699999988079071,1
8409,study univers virginia pull back curtain medicaid tragic bad outcome includ increas risk adjust mortal,0.0,0
8410,say gov rick scott allow republican legis cut teacher pay rais propos percent,0.699999988079071,1
8411,say new york time write story know fans yet cant basic su,-0.30000001192092896,-1
8412,texan new job today entire popul fort worth,0.5,1
8413,say oregon recycle cant recycle plastic bag,-0.10000000149011612,0
8414,say mark warner support restrict veteran second amend right,-0.10000000149011612,0
8415,say u sent candid join ernest sign pledge protect tax break company ship job oversea,0.20000000298023224,0
8416,biography say top rot offic nation,0.20000000298023224,0
8417,say could first presid modern histori outspent,0.5,1
8418,ir doesn prove cometh you got burden proof,-0.20000000298023224,0
8419,florida student take array standard high stake test eat much school day per year,0.10000000149011612,0
8420,austin murder rate whop percent,-0.10000000149011612,0
8421,law nsa record monitor american phone call without get specif fish warrant,-0.5,-1
8422,hillary clinton set deadline withdraw want precinct withdraw regardless condit ground consent defeat unit state rnc radio ad,-0.4000000059604645,-1
8423,most spent time money took run prosecutor offic got,-0.4000000059604645,-1
8424,bill ive sign dont cut anybody salary dont take away pension dont destroy health care,-0.4000000059604645,-1
8425,unit state see greater incom inept time sinc,-0.699999988079071,-1
8426,step plan creat job year,0.30000001192092896,1
8427,u rep jack kingston vote fund obamacare,0.0,0
8428,unit state sent democrat republican vote keep govern open,0.0,0
8429,ferguson mo you got threeblack offic white offic town percent african american,0.10000000149011612,0
8430,billion deficit inherit turn half billion dollar surplus,-0.30000001192092896,-1
8431,say republican u rep bob old continu side republican leadership era block consider bill would keep firearm hand peopl terrorist watch list,-0.8999999761581421,-1
8432,say wisconsin state employe contract gave employe bring lunch,-0.6000000238418579,-1
8433,percent immigra el salvor guatemala honda use least one major welfare program get,0.0,0
8434,obama economi youth unemploy rate doubl unemploy rate american,0.0,0
8435,amniocentesis fact result often country abort,-0.800000011920929,-1
8436,govern go tell american need replace function stove home govern certifi stove use taxpayer dollar,-0.20000000298023224,0
8437,mr warren compar sex coupl incest,-0.5,-1
8438,say ted cruzswif heidi first pro life first ladi,0.10000000149011612,0
8439,say got chanc pas think oregon first human traffick bill increas percent call human traffick hotline,-0.4000000059604645,-1
8440,iran might superlow threat govern iran pose anoth tini obama say,0.0,0
8441,gm repaid govern loan full interest five year ahead origin schedule,0.4000000059604645,1
8442,minimum wage worker rode island percent serv sole incom earner famili,-0.20000000298023224,0
8443,say depart feder employe owe billion back tax,-0.20000000298023224,0
8444,john boehner call repeal rest stimulus would rais tax million middle class peopl,-0.20000000298023224,0
8445,two third feder budget german law german approps,-0.10000000149011612,0
8446,state gun law tend fewest gun death,0.20000000298023224,0
8447,say obama broke promis help hometown face foreclosure,0.0,0
8448,woman includ percent patrol woman use contracept,0.0,0
8449,averag age first marijuana use,0.0,0
8450,unit state th nation territory equal pay,-0.10000000149011612,0
8451,ive never support patrol tax,-0.30000001192092896,-1
8452,sinc barack obama became presid unit state percent econom gain made richest percent,-0.20000000298023224,0
8453,obama never held singl sent hear afghanistan,-0.6000000238418579,-1
8454,serv gubernatorial term,0.10000000149011612,0
8455,peopl country seen ufo think approv george bush presid,0.10000000149011612,0
8456,presid obama muslim,0.0,0
8457,say potenti democrat ippon mari bulk implement police jim doll police last term saw state lose job,0.0,0
8458,hillary clinton get subpoena get subpoena delete email,0.0,0
8459,supreme court said individu mandat tax tax,0.20000000298023224,0
8460,percent food stamp given iller,0.0,0
8461,unit state rank second worst incom inept across develop country tax transfer,-0.800000011920929,-1
8462,zephyr teachout say super pac despit take money super pac donor,0.699999988079071,1
8463,say hillary clinton said attack bonsai attack turn young girl hand flower,0.10000000149011612,0
8464,say ohio treasury josh mandel first claim bank fraud june noth year rais money republican sent campaign,-0.5,-1
8465,study shown u drug test welfare recipe save u money,-0.4000000059604645,-1
8466,say mitt romney said differ thing whether global warm caus human,0.20000000298023224,0
8467,realdonaldtrump come san antonio mexican american,0.0,0
8468,presid spend time much money global warm research weather forecast warn,0.30000001192092896,1
8469,say new hampshire second congressional district includ two county almost percent resid enroll state expand medicaid program,-0.20000000298023224,0
8470,dr paul never vote legis unless propos measure expressly author constitute,-0.30000001192092896,-1
8471,deal rais feder debt limit creat largest debt cell increas america histori,0.699999988079071,1
8472,obamacare hit american billion new tax,0.10000000149011612,0
8473,georgia dropout rate that higher alabama,-0.20000000298023224,0
8474,say obama flip flop warrantless wiretap,0.0,0
8475,company employe could go busi health care law requir buy insur,0.0,0
8476,nation study charter school show mayb percent better community public school percent wors rest significa differ,-0.30000001192092896,-1
8477,teacher lost job crist governor,-0.20000000298023224,0
8478,barack obama pass bill,0.0,0
8479,bernie sander pass roll call amend republican congress member,0.0,0
8480,percent peopl food assist work,-0.30000001192092896,-1
8481,switch parti,0.0,0
8482,say gov pat mccrori tri cut educ fund lowest budget share year,0.4000000059604645,1
8483,say mitt romney flip flop gun control,-0.30000001192092896,-1
8484,say text school district fifth largest employ world,0.6000000238418579,1
8485,say rick scott cut educ billion dollar mean thousand teacher lost job class size went,-0.10000000149011612,0
8486,joe biden candid plan get u iraq keep u,0.4000000059604645,1
8487,protest attack group headquarter graffiti sidewalk stencil imag smear build statu,-0.20000000298023224,0
8488,say paul ryan vote two war unpaid vote bush tax cut unpaid vote prescript drug bill cost much health care bill want paid,0.0,0
8489,woman fill two third minimum wage job,-0.10000000149011612,0
8490,amend reduc florida econom output billion annual,0.0,0
8491,first time nation mani member drawn legislature district want court order,0.0,0
8492,lost job great recess last four recess combin,-0.10000000149011612,0
8493,crazy govern make iller use old incandesc bulb,0.10000000149011612,0
8494,melon milwaukee highest disbar incom country,0.20000000298023224,0
8495,say barack obama rob medical billion pay obamacare,-0.30000001192092896,-1
8496,largest low wage employ mcdonald walmart u govern,0.0,0
8497,joe sestak even want bring back death tax let ir take half save die,-0.30000001192092896,-1
8498,budget analyst say loom tax hike spend cut would take u recess kill job,-0.4000000059604645,-1
8499,florida rank first nation access free prekindergarten,0.10000000149011612,0
8500,averag ceo make every day averag worker make every year,-0.20000000298023224,0
8501,pakistan erupt crisi spoke musharraf bush,0.0,0
8502,go miami flood high tide sunni day fish swim middle street,-0.20000000298023224,0
8503,republican plan extend bush tax cut would doubl deficit project go forward next coupl dead,0.10000000149011612,0
8504,rick peri text governor threaten leav seed greatest country world,0.30000001192092896,1
8505,florida sen bill nelson got billion billion carv medical advantage patient state,0.20000000298023224,0
8506,say taxpayer resource use facilit privat polit agenda automat patrol deduct union due,-0.6000000238418579,-1
8507,rnc version hillary clinton valentine rose red violet blue rais tax noth,0.0,0
8508,rob portman taken big oil,0.10000000149011612,0
8509,chicago public school lead country high school graduate urban school system match unit state america kid graduate high school go four year college produc eighth grade leader country math gain fourth grade leader read gain,0.10000000149011612,0
8510,state better one state incom tax,0.20000000298023224,0
8511,legislature pass gov walker call property tax relief bill republican still rais property tax,0.4000000059604645,1
8512,say percent millennia dont associ polit parti,-0.4000000059604645,-1
8513,say ron johnson company got govern loan grant help expand busi,0.4000000059604645,1
8514,say secur foreign enemy act would paus resettle syrian refuge unit state,-0.20000000298023224,0
8515,say ravi county home austin liber county unit state,0.699999988079071,1
8516,know presid obama famili health care premium increas averag,0.30000001192092896,1
8517,say text budget increas spend le rate inflate popul growth,0.30000001192092896,1
8518,medicaid expand int necessarily popular issu street,0.30000001192092896,1
8519,obama vote fund troop,0.10000000149011612,0
8520,florida statut requir attorney general bill mccollum consult member florida congressional depeg file lawsuit health care reform law,-0.800000011920929,-1
8521,paula one case bill clinton paid penalty,0.10000000149011612,0
8522,say alex sink support higher property tax,-0.10000000149011612,0
8523,top percent pay percent tax country,0.0,0
8524,say john kitab want sale tax peopl without job pay tax,-0.6000000238418579,-1
8525,unit state move ahead cap trade year go reduc co le percent,0.10000000149011612,0
8526,say rus feingold said obamacare could keep doctor plan rate lie year,-0.699999988079071,-1
8527,say patent ultrasound revolution modern medicine,0.30000001192092896,1
8528,say houston home doctor nurse research place world,0.20000000298023224,0
8529,every dollar spent new obamacare system go privat sector insur company,0.0,0
8530,three five detained swap bow bergdahl isi leader,0.10000000149011612,0
8531,magi hassan leadership increas state spend middle great recess percent lead follow,0.0,0
8532,first tweet sent austin,0.0,0
8533,text sixth highest property tax nation,0.30000001192092896,1
8534,say largest tax increas american histori set occur januari st unless presid obama congress come agreement,0.20000000298023224,0
8535,say bill white didn pay tax earn annual salary deputy secretary energy,0.0,0
8536,tax job creat busi percent unit state second worst entire world,-0.8999999761581421,-1
8537,every spent mining post storm cleanup rebuild save,0.20000000298023224,0
8538,tax code page,0.0,0
8539,blue cross headquarter grant table,0.10000000149011612,0
8540,presid barack obama end medical know,0.0,0
8541,jump place sinc begin year term job friend,0.4000000059604645,1
8542,say fox news gave republicans twice air time democrat hear theism state,0.0,0
8543,hillary clinton want shut famili farm use radio regul rais busi tax rate high near percent tax famili farm death much percent,0.4000000059604645,1
8544,riel car dealership made cash clunker bailout,0.10000000149011612,0
8545,say obama administr hand pamphlet titl veteran classroom attempt mass shoot,-0.6000000238418579,-1
8546,speaker democrat nation convent made zero mention global terrorist threat pose isi,-0.5,-1
8547,barack hussein obama forc local author allow occupy protest live park,-0.800000011920929,-1
8548,ive involv prosecute terrorist member isi,0.0,0
8549,cost year homeless person street,0.0,0
8550,amount interest paid feder debt exceed total tax revenu,0.0,0
8551,say would muslim cabinet,0.0,0
8552,nation debt grew estim billion last weekend,0.30000001192092896,1
8553,u supreme court decid non citizen child must get free k educ,-0.699999988079071,-1
8554,afford coverage workplace im elim go marketplace iller,0.0,0
8555,say donald trump support canadian style univers health care system,0.800000011920929,1
8556,say democrat propos budget also balance use new tax revenu total per reform save,0.0,0
8557,say lip read instructor river school washington c school deaf determin ceremony michelle obama said damn flag,-0.6000000238418579,-1
8558,say austin voter approv seven bond proposed without rais tax,0.4000000059604645,1
8559,u chang incom top bottom,0.10000000149011612,0
8560,hillary clinton agre john mccain vote war iraq,0.20000000298023224,0
8561,say ann kirkpatrick vote parti near percent time,0.0,0
8562,uncle part first american troop go auschwitz liber concent camp,-0.6000000238418579,-1
8563,company move mexico almost place right,0.10000000149011612,0
8564,allow bush incom tax cut expire dec amount largest tax increas histori america,0.5,1
8565,say hillary clinton state depart approv transfer percent america uranium hold russia nine investor deal funnel million clinton founda,-0.10000000149011612,0
8566,american live within mile nuclear power plant,0.20000000298023224,0
8567,past four five president elect peopl poll high begin peopl end nomine,0.0,0
8568,presid barack obama unit state doubl export,0.0,0
8569,ban earmark great weaken author congress spend benefit execut branch,-0.4000000059604645,-1
8570,say presid barack obama debt commits recommend convert medical system medical participa given voucher purchas insur privat market,-0.10000000149011612,0
8571,last time sustain surg confid govern compet ronald reagan,0.4000000059604645,1
8572,econom trouble really match lit fire fanny mae freddie mac,0.10000000149011612,0
8573,sent obama fact never serious republican challeng,-0.20000000298023224,0
8574,birther movement start hillary clinton,0.0,0
8575,koch stand make around billion govern approv keystone xl pipeline,0.0,0
8576,wisconsin weve put previous budget money mental health servic governor last year,-0.10000000149011612,0
8577,survey teen high school reveal know classmate sell cannabis time common know classmate sell alcohol,0.5,1
8578,every extra year girl stay secondary school chanc get infect hiv aid decrease half,-0.5,-1
8579,washington congressman joe heck support privat social secur turn save wall street risk stock market,-0.10000000149011612,0
8580,interlink f green airport closest air rail link country,0.0,0
8581,say text prove court dead peopl vote latest text elect,0.4000000059604645,1
8582,say sal esquire want percent state sale tax grocery,-0.4000000059604645,-1
8583,joke presid want hous iller alien nation military instal,-0.20000000298023224,0
8584,unit state alon lose peopl day cancer,-0.5,-1
8585,regul ended weak govern old thomas jefferson list problem among charg king england declare independ,-0.5,-1
8586,say hillary clinton call radio percent increas syrian refuge despit fact there way screen refuge order find come,0.0,0
8587,gov chris christi caus percent increas property tax mark highest increas sinc,0.4000000059604645,1
8588,unemploy number artifice number number massage make exist economi look good make administr look good fact total disas,0.699999988079071,1
8589,iron ore mine northern wisconsin could oper year generat billion dollar econom activ,0.0,0
8590,say percent text budget fund servic non u citizen,-0.699999988079071,-1
8591,say hillary clinton promis rais tax trillion dollar,0.30000001192092896,1
8592,peopl come babi come drop child call drop leav,-0.10000000149011612,0
8593,accord state florida almost twice like attack alli someon happen carry conceal carry permit,-0.4000000059604645,-1
8594,five state outlaw collect bargain teacher rank th nation test score wisconsin rank nd,0.4000000059604645,1
8595,arab muslim nation get twice much money israel,-0.20000000298023224,0
8596,jog flora still think plan safe rescue captain kenyan work hour straight hour,0.800000011920929,1
8597,your one million american already health insur keep health insur,0.20000000298023224,0
8598,say state sen alberta darl allow mercury harm child vote electron recycle bill,0.0,0
8599,vast overwhelm major crime occur firearm commit peopl dont legal poss firearm first place,-0.699999988079071,-1
8600,colorado caucus system select republican depeg rig,0.10000000149011612,0
8601,percent peopl want shot vote whether approv sex marriage accord poll,0.0,0
8602,usa gun violence,0.0,0
8603,bill allow virginia join state ultrasound procedure abort,-0.6000000238418579,-1
8604,every hour arm black person shot cop,0.0,0
8605,man brag made citi safe biden crime bill became clinton crime bill allow,0.4000000059604645,1
8606,say constitute requir tell census mani peopl home,0.0,0
8607,might surpris know billion gallon flow lake eri every day might surpris know billion gallon flow leav u net surplus approxi billion gallon day,0.30000001192092896,1
8608,median household incom wisconsin actual gone percent,0.0,0
8609,georgia lawman push bill ban creation glow dark human jellyfish hybrid,0.20000000298023224,0
8610,inci suppose face depict swastika wall bathroom one hall support zero fact,-0.699999988079071,-1
8611,san antonio seen growth water custom last year water use,0.30000001192092896,1
8612,say quarter african american dont govern photo id,-0.30000001192092896,-1
8613,say obamaexempt congress staff full effect health care law,0.20000000298023224,0
8614,presid obama uncle aunt iller alien whove allow stay country,0.10000000149011612,0
8615,despit donald trump claim werent peopl turn phoenix see trump speak,0.20000000298023224,0
8616,abort servic well percent plan parenthood,-0.5,-1
8617,north carolina spent almost much spend govern rape crisi program year conven special session hb,-0.800000011920929,-1
8618,u nlike every major transit system nation mart never receiv significa medic fund state georgia,0.0,0
8619,john kerry percent poll decent end becom nomine parti,0.5,1
8620,feder judg said presid barack obama execut action immigra unconstitut,0.0,0
8621,apiece usa would need bring home billion gold medal pay nation debt,0.10000000149011612,0
8622,state iller immigra allow get driver licens insur premium everybody gone,-0.10000000149011612,0
8623,want free interest rate five year,0.20000000298023224,0
8624,two elect row waukesha county clerk kathi nicholas screw count vote,0.0,0
8625,georgia depart econom develop assist creation job increas percent last fiscal year billion invest percent increas,0.10000000149011612,0
8626,last dead climat cool,0.800000011920929,1
8627,acid percent injury acid percent rebuilt marquee interchange milwaukee,-0.10000000149011612,0
8628,say obama oppos inno elect car clean safe nuclear energy,0.4000000059604645,1
8629,say mean incom state famili,0.4000000059604645,1
8630,say one person donald trump suggest would make good justic sister court appeal judg appoint bill clinton hardcore pro abort liber judg,-0.30000001192092896,-1
8631,today america peopl jail country earth,0.0,0
8632,muslim brotherhood open state want declare war israel,0.10000000149011612,0
8633,financi reform million dollar spent per congressman lobby expense issu industry four lobbyist per member hous sent work,-0.6000000238418579,-1
8634,elena kagan violate law unit state various point opposit military recruit,-0.5,-1
8635,sixth million american depend social secur one third senior america depend social secur percent incom,0.10000000149011612,0
8636,already identify trillion deficit reduce next dead,0.6000000238418579,1
8637,say medicaid fraud rate virginia fact check found percent,-0.800000011920929,-1
8638,present gorilla call question concept evolve,0.5,1
8639,say milwaukee county spent salary employe participa union activ collect bargain,-0.20000000298023224,0
8640,u percent world popul percent world known prison popul,0.0,0
8641,least four inci bullet mexico cross border,0.10000000149011612,0
8642,oil drill,0.10000000149011612,0
8643,today presid obama said nation day prayer may,0.10000000149011612,0
8644,promis presid said would keep unemploy percent stimulus pass,0.20000000298023224,0
8645,george allen vote add trillion feder debt vote rais debt cell four time vote child left behind act sent,-0.30000001192092896,-1
8646,elizabeth townland run elect offic omit school board race ballot gave school board candid fault advice,-0.30000001192092896,-1
8647,say john rates said want laser system put sky need right,-0.30000001192092896,-1
8648,islam state isi cast al maida consid extrem,-0.30000001192092896,-1
8649,founda govern account support florida law requir drug test welfare recipe koch brother affils group,-0.6000000238418579,-1
8650,sent immigra bill fill thing like reward au pair agency alaska seafood processor vega casino,0.6000000238418579,1
8651,last sever year percent job creat text creat iller alien,0.5,1
8652,every one mile light rail track built mile new road capa built,0.5,1
8653,governor switch posit offshore oil drill,0.10000000149011612,0
8654,unit state country world energy resource king daddy dog come energy,0.30000001192092896,1
8655,say barack obama socialist,0.0,0
8656,new law regul abort even your rape dont report first day republican forc ultrasound,-0.8999999761581421,-1
8657,assert make differ whether child rais heterosexual homosex parent shatter latest best social science research,0.8999999761581421,1
8658,attorney general offic weve cut budget percent,0.0,0
8659,north carolina near nation averag unemploy,0.20000000298023224,0
8660,obamacare includ billion cut medical senior,0.0,0
8661,rate u femal homicide victimsoutnumb develop country,0.10000000149011612,0
8662,austin energy consid first rate increas sinc,0.20000000298023224,0
8663,say ronald reagan revers world largest tax cut rais tax revenu match expect,0.5,1
8664,wend david threaten rais tax billion,-0.800000011920929,-1
8665,alex sink use taxpayer fund plane could get vacant bahamas,-0.10000000149011612,0
8666,roy blunt vote rais pay time congress,0.10000000149011612,0
8667,mitt romney want set date withdraw iraq,0.0,0
8668,say donald trump claim arm forc disas,0.4000000059604645,1
8669,say wisconsin law remov name ballot elect congress,0.0,0
8670,fight collect bargain chang democrat tri protect system pay union govern worker percent non union worker,-0.30000001192092896,-1
8671,gov romney deficit donald trump small busi,0.800000011920929,1
8672,potenti iran nuclear agreement would limit iran number centrifuge need weapon nuclear power program,0.0,0
8673,libera girl like marri know read,0.4000000059604645,1
8674,obama vote bush cheney energy bill put billion pocket big oil,0.0,0
8675,would iller fulton county commits rais county tax rate,-0.10000000149011612,0
8676,saidpresid barack obama said go stop signature strike,0.0,0
8677,say nation debt presid barack obama refus control spend led nation credit rate downgrade first time histori,-0.4000000059604645,-1
8678,internet sweepstake cafe legit busi vet found complet legal state,0.8999999761581421,1
8679,candid barack obama attack john mccain propos cut medical,0.0,0
8680,donna campbell call end feder fund educ,0.0,0
8681,palin propos bounty sever foreleg kill wolf,0.0,0
8682,one biggest pollute country milwaukee metropolitan sewerage district,0.0,0
8683,say unit state treat appar country oblige defend border treat execut treat author congress,0.0,0
8684,social secur solid without chang whatsoever,0.10000000149011612,0
